date,humidity,temperature_f,station_pressure,wind_speed_mph,precipitation_in
2015-03-09T05:51:00Z,70,37,30.150000000000002,5,0.01
2015-03-09T11:51:00Z,46,50,30.16,13,0
2015-03-10T05:51:00Z,76,36,30.29,0,0
2015-03-10T19:51:00Z,89,44,30.06,0,0.06
2015-03-12T05:51:00Z,45,42,30.25,21,0
2015-03-13T11:51:00Z,36,38,30.610000000000003,13,0
2015-03-14T01:51:00Z,70,40,30.29,0,0
2015-03-14T09:51:00Z,89,46,30.04,21,0.11
2015-03-14T12:45:00Z,87,46,29.9,9,0.11
2015-03-16T14:51:00Z,46,48,29.86,10,0
2015-03-16T15:51:00Z,58,44,29.86,13,0
2015-03-20T15:17:00Z,81,34,30.22,9,0.03
2015-03-20T19:43:00Z,86,30,30.150000000000002,11,0.03
2015-03-21T10:51:00Z,76,36,30.03,7,0
2015-03-22T00:51:00Z,45,44,29.919999999999998,21,0
2015-03-23T00:51:00Z,34,28,30.2,11,0
2015-03-23T03:51:00Z,40,26,30.21,18,0
2015-03-24T10:51:00Z,27,36,30.34,0,0
2015-03-24T17:51:00Z,59,36,30.32,9,0
2015-03-25T19:51:00Z,82,41,30.24,3,0.08
2015-03-25T20:31:00Z,87,41,30.22,5,0.01
2015-03-26T11:30:00Z,93,45,29.87,6,0
2015-03-26T21:21:00Z,88,54,29.62,15,0.01
2015-03-27T09:51:00Z,76,43,29.74,9,0
2015-03-27T16:51:00Z,56,47,29.71,8,0
2015-03-28T14:51:00Z,57,39,29.830000000000002,15,0
2015-03-28T23:51:00Z,63,28,30.110000000000003,20,0
2015-03-29T03:51:00Z,45,27,30.150000000000002,17,0
2015-03-29T12:51:00Z,16,42,30.23,7,0
2015-03-29T20:51:00Z,70,37,30.150000000000002,17,0
2015-04-01T21:51:00Z,23,46,30.2,6,0
2015-04-02T00:51:00Z,53,39,30.22,0,0
2015-04-03T00:51:00Z,77,47,29.88,14,0
2015-04-03T05:51:00Z,80,47,29.85,8,0.01
2015-04-03T21:47:00Z,93,46,29.650000000000002,6,0
2015-04-05T18:51:00Z,40,55,30.130000000000003,16,0
2015-04-06T17:51:00Z,59,54,30.110000000000003,21,0
2015-04-07T07:51:00Z,83,51,30.16,6,0.01
2015-04-07T13:51:00Z,62,54,30.21,11,0
2015-04-07T18:51:00Z,83,47,30.259999999999998,10,0.02
2015-04-08T07:51:00Z,60,44,30.34,14,0
2015-04-09T07:51:00Z,86,38,30.27,13,0
2015-04-09T14:51:00Z,74,43,30.29,11,0
2015-04-11T00:51:00Z,67,56,29.82,11,0
2015-04-12T21:51:00Z,77,46,30.32,6,0
2015-04-14T07:51:00Z,83,54,30.14,7,0.03
2015-04-14T12:51:00Z,44,62,30.150000000000002,9,0
2015-04-15T18:51:00Z,14,66,30.23,8,0
2015-04-17T03:51:00Z,77,54,30.14,16,0.01
2015-04-18T02:51:00Z,65,58,29.95,5,0
2015-04-18T13:51:00Z,42,69,29.89,15,0
2015-04-19T21:51:00Z,71,47,30.18,14,0
2015-04-20T10:51:00Z,90,54,29.72,26,0.08
2015-04-21T10:51:00Z,40,65,29.66,15,0
2015-04-22T01:51:00Z,59,52,29.77,3,0
2015-04-23T01:51:00Z,55,44,29.69,15,0
2015-04-23T16:51:00Z,39,49,29.73,18,0
2015-04-24T21:51:00Z,41,41,29.9,21,0
2015-04-25T04:51:00Z,50,39,29.91,13,0
2015-04-26T02:51:00Z,50,46,29.650000000000002,10,0
2015-04-27T11:51:00Z,32,59,29.650000000000002,14,0
2015-04-28T04:51:00Z,59,51,29.74,15,0
2015-04-28T21:51:00Z,44,60,29.74,8,0
2015-04-28T22:51:00Z,38,60,29.75,9,0
2015-04-29T14:51:00Z,27,73,29.62,15,0
2015-04-30T04:51:00Z,77,49,29.72,9,0
2015-05-01T18:51:00Z,71,49,29.959999999999997,9,0
2015-05-02T18:51:00Z,69,49,30,10,0
2015-05-03T04:51:00Z,74,47,30.04,6,0
2015-05-05T01:51:00Z,69,57,30.150000000000002,3,0
2015-05-06T10:51:00Z,35,68,30.27,10,0
2015-05-07T16:51:00Z,50,66,30.14,9,0
2015-05-08T04:51:00Z,96,53,30.130000000000003,0,0
2015-05-09T13:51:00Z,90,62,30.259999999999998,11,0
2015-05-10T19:51:00Z,84,66,30.12,15,0
2015-05-10T23:51:00Z,90,62,30.14,6,0
2015-05-11T16:51:00Z,76,73,30.02,23,0
2015-05-12T07:42:00Z,94,66,29.89,7,0
2015-05-13T05:51:00Z,44,60,30,11,0
2015-05-13T23:51:00Z,49,55,30.27,14,0
2015-05-14T19:51:00Z,51,58,30.29,10,0
2015-05-14T20:51:00Z,60,58,30.310000000000002,10,0
2015-05-16T01:51:00Z,75,59,30.18,5,0
2015-05-16T19:51:00Z,84,62,30.1,7,0
2015-05-20T20:51:00Z,39,58,29.99,15,0
2015-05-22T03:51:00Z,60,57,29.84,8,0
2015-05-23T02:51:00Z,26,54,30.259999999999998,22,0
2015-05-23T19:51:00Z,70,56,30.330000000000002,20,0
2015-05-25T14:51:00Z,54,75,30.17,22,0
2015-05-26T05:51:00Z,76,65,30.22,6,0
2015-05-26T08:51:00Z,64,72,30.21,9,0
2015-05-27T00:51:00Z,80,62,30.16,7,0
2015-05-27T01:51:00Z,87,61,30.150000000000002,5,0
2015-05-27T06:51:00Z,81,65,30.18,8,0
2015-05-27T11:51:00Z,68,72,30.17,17,0
2015-05-27T21:51:00Z,86,62,30.14,9,0
2015-05-28T05:51:00Z,90,62,30.150000000000002,3,0
2015-05-29T04:51:00Z,68,64,30.25,6,0
2015-05-29T11:51:00Z,43,78,30.27,13,0
2015-05-29T15:51:00Z,52,74,30.23,10,0
2015-05-30T09:51:00Z,73,72,30.2,10,0
2015-05-31T19:51:00Z,84,70,30.04,10,0.01
2015-06-01T00:51:00Z,86,62,30.09,14,0
2015-06-01T01:51:00Z,87,61,30.07,18,0
2015-06-01T02:44:00Z,88,61,30.07,11,0
2015-06-01T07:51:00Z,90,60,30.1,9,0
2015-06-01T12:51:00Z,84,60,30.09,14,0
2015-06-01T15:21:00Z,82,59,30.1,13,0
2015-06-01T17:51:00Z,90,57,30.1,11,0
2015-06-03T10:51:00Z,51,67,30.21,6,0
2015-06-06T00:51:00Z,86,60,29.88,0,0.01
2015-06-06T16:51:00Z,24,77,29.95,16,0
2015-06-07T03:51:00Z,81,56,30.130000000000003,3,0
2015-06-07T04:51:00Z,67,56,30.16,5,0
2015-06-07T12:51:00Z,46,70,30.16,10,0
2015-06-09T00:51:00Z,87,66,29.759999999999998,13,0
2015-06-09T02:51:00Z,90,66,29.71,11,0
2015-06-09T14:51:00Z,69,74,29.650000000000002,23,0
2015-06-09T15:51:00Z,62,76,29.64,15,0
2015-06-11T15:51:00Z,58,82,29.85,10,0
2015-06-14T11:51:00Z,48,83,30.04,10,0
2015-06-14T20:51:00Z,76,71,30.04,15,0
2015-06-14T21:51:00Z,82,70,30.06,13,0.07
2015-06-15T04:21:00Z,83,70,29.959999999999997,10,0.03
2015-06-15T21:51:00Z,84,66,29.959999999999997,8,0
2015-06-16T23:51:00Z,58,75,29.939999999999998,13,0
2015-06-17T02:51:00Z,68,71,29.979999999999997,7,0
2015-06-17T13:51:00Z,50,76,30.12,11,0
2015-06-19T00:51:00Z,84,67,29.93,5,0
2015-06-19T16:51:00Z,49,84,29.89,10,0
2015-06-21T01:51:00Z,87,73,29.8,22,0.09
2015-06-21T02:28:00Z,94,72,29.779999999999998,16,0.02
2015-06-22T23:51:00Z,72,76,29.939999999999998,7,0
2015-06-23T19:51:00Z,70,84,29.75,14,0
2015-06-24T13:51:00Z,34,84,29.959999999999997,8,0
2015-06-24T18:51:00Z,35,82,29.959999999999997,15,0
2015-06-25T09:51:00Z,34,80,30.06,9,0
2015-06-26T00:51:00Z,71,72,29.93,7,0
2015-06-27T21:51:00Z,87,63,29.87,17,0.1
2015-06-28T02:51:00Z,91,67,29.66,9,0.16
2015-06-28T07:51:00Z,90,64,29.650000000000002,13,0
2015-06-28T11:25:00Z,88,66,29.66,5,0
2015-06-29T15:51:00Z,47,77,29.89,17,0
2015-06-30T03:51:00Z,81,68,29.939999999999998,0,0
2015-06-30T22:51:00Z,84,73,29.830000000000002,18,0
2015-07-01T11:51:00Z,58,81,29.79,14,0
2015-07-03T19:51:00Z,73,72,29.95,7,0
2015-07-03T20:51:00Z,76,72,29.97,6,0
2015-07-04T16:51:00Z,25,80,29.919999999999998,5,0
2015-07-04T18:51:00Z,41,74,29.95,5,0
2015-07-05T02:51:00Z,81,68,30.03,5,0
2015-07-06T11:51:00Z,60,80,30.16,9,0
2015-07-06T22:51:00Z,82,74,30.08,8,0
2015-07-07T03:51:00Z,90,75,30.04,7,0
2015-07-07T08:51:00Z,77,81,30.04,13,0
2015-07-08T15:51:00Z,67,83,29.91,6,0
2015-07-08T16:24:00Z,66,82,29.919999999999998,0,0
2015-07-09T05:51:00Z,66,73,29.959999999999997,8,0
2015-07-11T14:51:00Z,38,84,30.05,10,0
2015-07-11T17:51:00Z,49,80,30.04,7,0
2015-07-11T21:51:00Z,69,75,30.06,7,0
2015-07-13T11:51:00Z,58,82,29.9,10,0
2015-07-13T12:51:00Z,58,82,29.89,10,0
2015-07-13T19:51:00Z,67,74,29.830000000000002,7,0
2015-07-14T14:01:00Z,89,77,29.610000000000003,9,0.02
2015-07-15T15:51:00Z,67,82,29.67,13,0
2015-07-16T08:51:00Z,43,73,30.02,16,0
2015-07-18T04:51:00Z,76,74,29.979999999999997,11,0
2015-07-18T05:51:00Z,76,74,29.979999999999997,13,0
2015-07-18T18:51:00Z,82,77,29.86,16,0
2015-07-19T06:51:00Z,85,78,29.86,6,0
2015-07-19T10:51:00Z,63,87,29.84,8,0
2015-07-19T18:51:00Z,79,80,29.74,14,0
2015-07-19T19:51:00Z,82,79,29.74,6,0
2015-07-19T23:51:00Z,77,82,29.73,9,0
2015-07-20T10:51:00Z,43,92,29.7,13,0
2015-07-20T16:51:00Z,61,86,29.650000000000002,15,0
2015-07-21T01:51:00Z,72,81,29.64,6,0
2015-07-21T18:51:00Z,77,79,29.59,10,0
2015-07-22T08:51:00Z,36,79,29.75,17,0
2015-07-23T13:51:00Z,24,86,29.87,13,0
2015-07-24T19:51:00Z,62,74,29.93,7,0
2015-07-25T13:51:00Z,46,83,29.99,13,0
2015-07-25T16:51:00Z,51,81,29.97,14,0
2015-07-26T20:51:00Z,74,77,29.99,18,0
2015-07-26T22:51:00Z,69,77,29.979999999999997,6,0
2015-07-28T07:51:00Z,77,79,30,8,0
2015-07-28T09:51:00Z,67,82,29.979999999999997,9,0
2015-07-28T13:51:00Z,55,88,29.939999999999998,13,0
2015-07-28T22:51:00Z,74,80,29.959999999999997,8,0
2015-07-29T03:51:00Z,88,75,29.939999999999998,7,0
2015-07-29T12:51:00Z,42,91,29.959999999999997,14,0
2015-07-29T15:51:00Z,55,88,29.919999999999998,17,0
2015-07-30T01:51:00Z,85,76,29.919999999999998,7,0
2015-07-30T07:51:00Z,77,79,29.91,11,0.02
2015-07-30T12:51:00Z,77,83,29.830000000000002,18,0
2015-07-31T00:51:00Z,88,77,29.82,7,0
2015-07-31T20:51:00Z,34,83,29.810000000000002,8,0
2015-08-02T20:51:00Z,71,78,29.87,10,0
2015-08-02T22:51:00Z,66,77,29.86,10,0
2015-08-05T23:51:00Z,40,75,29.95,9,0
2015-08-07T00:51:00Z,67,74,29.89,0,0
2015-08-07T09:51:00Z,41,81,29.91,10,0
2015-08-07T17:51:00Z,48,78,29.88,10,0
2015-08-08T06:51:00Z,59,73,29.97,10,0
2015-08-08T11:51:00Z,35,82,29.959999999999997,13,0
2015-08-08T21:51:00Z,66,72,29.979999999999997,0,0
2015-08-09T00:51:00Z,68,70,29.97,3,0
2015-08-10T06:51:00Z,69,74,30.05,11,0
2015-08-10T15:51:00Z,58,79,30,17,0
2015-08-11T06:04:00Z,89,73,29.82,16,0.06
2015-08-12T00:51:00Z,67,76,29.759999999999998,10,0
2015-08-12T03:51:00Z,64,74,29.79,9,0
2015-08-12T16:51:00Z,43,84,29.82,14,0
2015-08-13T07:51:00Z,50,76,30.02,6,0
2015-08-14T12:51:00Z,32,86,30.130000000000003,15,0
2015-08-14T14:51:00Z,41,84,30.110000000000003,15,0
2015-08-14T20:51:00Z,69,76,30.110000000000003,8,0
2015-08-16T14:01:00Z,62,82,30.08,17,0
2015-08-17T10:51:00Z,53,86,30.08,8,0
2015-08-17T20:51:00Z,72,79,30.02,9,0
2015-08-19T11:51:00Z,65,86,30.03,11,0
2015-08-19T12:51:00Z,63,86,30.03,15,0
2015-08-19T14:51:00Z,65,85,30.03,16,0
2015-08-21T05:45:00Z,83,75,29.959999999999997,10,0.02
2015-08-23T10:51:00Z,60,79,29.99,0,0
2015-08-25T09:51:00Z,69,80,29.87,9,0
2015-08-25T19:51:00Z,41,82,29.85,15,0
2015-08-25T23:51:00Z,39,76,29.89,11,0
2015-08-28T20:51:00Z,67,74,30.18,11,0
2015-08-29T20:51:00Z,71,75,30.1,11,0
2015-08-31T02:51:00Z,77,76,30,10,0
2015-08-31T11:51:00Z,55,87,30.01,11,0
2015-08-31T13:51:00Z,47,90,29.959999999999997,15,0
2015-09-01T05:51:00Z,72,76,30.01,3,0
2015-09-01T16:51:00Z,58,80,30.01,10,0
2015-09-03T11:51:00Z,42,90,29.84,7,0
2015-09-04T18:51:00Z,64,75,30.130000000000003,14,0
2015-09-06T13:51:00Z,45,79,30.19,11,0
2015-09-07T16:51:00Z,69,80,30,20,0
2015-09-08T11:51:00Z,48,89,29.99,11,0
2015-09-08T16:51:00Z,65,83,29.93,22,0
2015-09-09T01:51:00Z,84,75,29.95,10,0
2015-09-09T04:51:00Z,90,75,29.95,9,0
2015-09-09T07:51:00Z,79,79,29.95,8,0
2015-09-09T15:51:00Z,82,80,29.830000000000002,14,0
2015-09-10T21:51:00Z,91,74,29.7,8,0
2015-09-10T23:51:00Z,90,71,29.69,10,0.05
2015-09-12T05:51:00Z,81,71,29.82,8,0
2015-09-12T22:51:00Z,84,73,29.650000000000002,16,0
2015-09-13T01:51:00Z,87,72,29.650000000000002,3,0
2015-09-13T06:51:00Z,82,70,29.69,11,0
2015-09-13T22:51:00Z,60,64,29.85,15,0
2015-09-14T00:51:00Z,58,62,29.88,16,0
2015-09-14T15:51:00Z,36,76,30.05,15,0
2015-09-15T01:51:00Z,52,66,30.21,6,0
2015-09-15T07:51:00Z,47,71,30.3,7,0
2015-09-15T09:51:00Z,39,76,30.310000000000002,0,0
2015-09-16T09:51:00Z,42,81,30.32,3,0
2015-09-17T14:51:00Z,49,82,30.08,13,0
2015-09-18T01:51:00Z,68,69,30.03,7,0
2015-09-19T20:51:00Z,88,74,29.87,13,0
2015-09-19T22:51:00Z,87,73,29.88,3,0
2015-09-20T16:51:00Z,36,75,29.99,15,0
2015-09-21T04:51:00Z,62,60,30.130000000000003,9,0
2015-09-21T09:51:00Z,54,66,30.21,15,0
2015-09-21T20:51:00Z,47,67,30.21,10,0
2015-09-25T21:51:00Z,70,65,30.35,7,0
2015-09-25T22:51:00Z,66,65,30.35,7,0
2015-09-26T08:51:00Z,59,68,30.43,14,0
2015-09-26T22:51:00Z,64,59,30.47,7,0
2015-09-27T03:51:00Z,75,56,30.43,8,0
2015-09-27T10:51:00Z,57,69,30.43,0,0
2015-09-27T23:51:00Z,84,62,30.29,5,0
2015-09-29T15:51:00Z,88,75,29.959999999999997,9,0
2015-09-30T05:51:00Z,94,73,29.67,22,0.03
2015-09-30T12:51:00Z,85,77,29.69,9,0
2015-09-30T20:51:00Z,68,64,29.9,25,0
2015-10-01T14:51:00Z,75,60,30.07,9,0.01
2015-10-02T11:51:00Z,83,51,30.18,15,0.08
2015-10-05T16:51:00Z,51,65,30.09,10,0
2015-10-06T16:51:00Z,49,67,29.939999999999998,6,0
2015-10-09T11:51:00Z,69,73,29.88,21,0
2015-10-11T12:51:00Z,45,66,29.9,14,0
2015-10-13T07:51:00Z,87,66,29.57,9,0
2015-10-13T11:51:00Z,68,72,29.54,9,0
2015-10-14T13:51:00Z,47,67,29.72,15,0
2015-10-15T03:51:00Z,59,53,29.919999999999998,7,0
2015-10-15T19:51:00Z,52,60,29.979999999999997,16,0
2015-10-16T08:51:00Z,46,61,29.959999999999997,17,0
2015-10-18T05:51:00Z,57,38,30.259999999999998,7,0
2015-10-19T17:51:00Z,41,50,30.330000000000002,16,0
2015-10-19T21:51:00Z,55,49,30.29,22,0
2015-10-20T00:51:00Z,59,49,30.259999999999998,16,0
2015-10-22T00:51:00Z,80,55,30.22,9,0
2015-10-23T08:51:00Z,44,58,30.19,18,0
2015-10-24T17:51:00Z,62,55,30.27,9,0
2015-10-25T16:51:00Z,49,65,30.06,22,0
2015-10-26T00:51:00Z,58,48,30.279999999999998,8,0
2015-10-26T10:51:00Z,41,57,30.439999999999998,13,0
2015-10-27T01:51:00Z,68,45,30.49,3,0
2015-10-27T12:51:00Z,48,58,30.53,9,0
2015-10-27T22:51:00Z,77,49,30.47,8,0
2015-10-28T21:51:00Z,90,68,29.68,24,0.06
2015-10-30T22:51:00Z,44,49,30.1,13,0
2015-11-01T11:51:00Z,65,62,29.89,9,0
2015-11-01T17:51:00Z,78,60,29.9,11,0
2015-11-02T07:51:00Z,72,57,30.07,5,0
2015-11-03T06:51:00Z,86,50,30.18,3,0
2015-11-03T20:51:00Z,78,57,30.22,5,0
2015-11-05T17:51:00Z,93,64,30.17,5,0
2015-11-06T03:51:00Z,93,64,30.07,6,0
2015-11-06T20:51:00Z,87,67,29.9,8,0
2015-11-06T21:51:00Z,84,69,29.9,14,0
2015-11-08T00:51:00Z,42,54,30.16,21,0
2015-11-09T14:51:00Z,45,57,30.39,7,0
2015-11-10T05:51:00Z,78,57,30.17,9,0
2015-11-11T06:38:00Z,82,52,29.759999999999998,16,0.01
2015-11-11T10:51:00Z,72,53,29.82,16,0
2015-11-12T12:51:00Z,83,59,29.72,17,0.03
2015-11-12T21:51:00Z,84,58,29.54,16,0
2015-11-13T11:51:00Z,32,60,29.66,24,0
2015-11-13T13:51:00Z,31,59,29.67,18,0
2015-11-16T07:51:00Z,57,53,30.23,8,0
2015-11-18T18:51:00Z,72,58,30.4,14,0
2015-11-19T14:51:00Z,90,61,30.07,20,0
2015-11-19T15:42:00Z,83,63,30.05,23,0
2015-11-19T23:51:00Z,93,61,29.939999999999998,10,0.05
2015-11-20T12:51:00Z,27,59,30.08,16,0
2015-11-22T12:51:00Z,38,51,29.919999999999998,13,0
2015-11-22T16:51:00Z,36,50,29.88,13,0
2015-11-23T03:51:00Z,48,39,29.93,18,0
2015-11-25T21:51:00Z,70,39,30.8,6,0
2015-11-27T12:51:00Z,70,62,30.419999999999998,5,0
2015-11-27T13:51:00Z,70,62,30.38,7,0
2015-11-27T17:51:00Z,80,55,30.3,8,0
2015-11-29T08:51:00Z,60,41,30.25,14,0
2015-11-30T04:51:00Z,64,34,30.4,7,0
2015-11-30T11:51:00Z,52,48,30.41,9,0
2015-11-30T14:51:00Z,52,49,30.37,10,0
2015-12-01T02:51:00Z,83,47,30.279999999999998,9,0.01
2015-12-01T13:51:00Z,83,50,30.130000000000003,14,0
2015-12-02T10:51:00Z,93,52,29.88,0,0.02
2015-12-02T18:51:00Z,96,55,29.64,3,0
2015-12-03T16:51:00Z,44,49,30.01,13,0
2015-12-03T23:51:00Z,58,45,30.23,17,0
2015-12-04T23:51:00Z,63,43,30.57,8,0
2015-12-05T03:51:00Z,76,36,30.610000000000003,0,0
2015-12-05T07:51:00Z,70,41,30.67,5,0
2015-12-06T23:51:00Z,80,43,30.25,9,0
2015-12-07T20:51:00Z,50,49,30.07,10,0
2015-12-08T01:51:00Z,58,44,30.04,17,0
2015-12-08T02:51:00Z,60,43,30.03,13,0
2015-12-08T14:51:00Z,56,49,30.07,9,0
2015-12-09T17:51:00Z,75,52,30.04,13,0
2015-12-11T05:51:00Z,89,48,29.91,0,0
2015-12-11T08:51:00Z,92,51,29.95,10,0
2015-12-11T18:51:00Z,80,55,29.95,9,0
2015-12-11T21:51:00Z,77,55,29.99,9,0
2015-12-11T22:51:00Z,77,55,30,10,0
2015-12-12T05:51:00Z,89,50,30.09,5,0
2015-12-12T21:51:00Z,90,54,30.12,0,0
2015-12-13T09:51:00Z,72,61,30.16,0,0
2015-12-14T04:51:00Z,96,53,29.979999999999997,5,0
2015-12-14T19:37:00Z,88,61,29.6,21,0.1
2015-12-15T00:51:00Z,93,60,29.39,22,0
2015-12-16T05:51:00Z,66,47,30.03,8,0
2015-12-16T06:51:00Z,61,46,30.07,10,0
2015-12-16T11:51:00Z,45,52,30.12,9,0
2015-12-17T20:51:00Z,90,59,29.650000000000002,9,0
2015-12-18T08:51:00Z,66,49,29.73,10,0
2015-12-18T10:51:00Z,63,47,29.73,14,0
2015-12-18T20:51:00Z,41,42,29.779999999999998,21,0
2015-12-19T15:51:00Z,38,40,30.12,24,0
2015-12-20T09:51:00Z,39,39,30.51,14,0
2015-12-21T05:51:00Z,63,45,30.35,11,0
2015-12-21T13:51:00Z,53,52,30.17,11,0
2015-12-21T17:51:00Z,64,52,30.12,7,0
2015-12-22T10:41:00Z,94,55,30,13,0.04
2015-12-22T11:20:00Z,94,55,29.979999999999997,13,0
2015-12-22T13:51:00Z,93,56,29.91,16,0
2015-12-23T11:51:00Z,93,56,30.14,11,0.02
2015-12-23T18:51:00Z,93,60,29.97,16,0.04
2015-12-23T22:51:00Z,93,61,29.86,22,0.07
2015-12-25T06:51:00Z,93,55,30.14,0,0
2015-12-25T17:44:00Z,88,61,30.150000000000002,5,0
2015-12-27T19:51:00Z,78,61,29.88,18,0
2015-12-27T21:51:00Z,75,54,29.95,22,0
2015-12-28T05:51:00Z,65,40,30.279999999999998,11,0
2015-12-28T19:01:00Z,48,39,30.53,10,0
2015-12-28T21:51:00Z,70,36,30.47,15,0
2015-12-30T08:51:00Z,85,42,30.32,7,0
2016-01-01T06:51:00Z,57,41,30.05,11,0
2016-01-01T11:51:00Z,51,42,30.01,15,0
2016-01-01T12:51:00Z,51,42,29.99,17,0
2016-01-03T17:51:00Z,43,43,29.85,16,0
2016-01-04T00:51:00Z,60,38,29.87,9,0
2016-01-06T13:51:00Z,26,38,30.459999999999997,8,0
2016-01-06T17:51:00Z,46,35,30.439999999999998,8,0
2016-01-10T15:51:00Z,96,53,29.29,24,0
2016-01-10T22:51:00Z,51,42,29.57,23,0
2016-01-11T14:51:00Z,29,35,29.93,17,0
2016-01-12T00:51:00Z,37,27,30.1,6,0
2016-01-12T20:51:00Z,60,41,29.64,22,0
2016-01-13T19:51:00Z,38,26,30.02,17,0
2016-01-14T06:51:00Z,55,26,29.959999999999997,13,0
2016-01-14T09:51:00Z,41,30,29.959999999999997,11,0
2016-01-14T18:51:00Z,52,38,29.97,0,0
2016-01-14T22:51:00Z,57,36,29.97,6,0
2016-01-16T06:51:00Z,83,45,29.37,14,0.01
2016-01-17T06:51:00Z,52,36,29.830000000000002,13,0
2016-01-17T17:51:00Z,89,31,29.73,9,0.03
2016-01-19T02:51:00Z,45,19,30,21,0
2016-01-19T17:51:00Z,30,29,30.05,20,0
2016-01-20T04:51:00Z,54,29,30.19,13,0
2016-01-20T13:51:00Z,39,39,30.1,9,0
2016-01-20T16:51:00Z,42,36,30.08,6,0
2016-01-20T20:51:00Z,48,34,30.07,7,0
2016-01-22T00:51:00Z,40,26,30.24,16,0
2016-01-22T03:51:00Z,44,23,30.25,11,0
2016-01-23T08:51:00Z,88,30,29.7,26,0.09
2016-01-23T17:51:00Z,85,29,29.630000000000003,23,0.01
2016-01-24T01:51:00Z,71,26,29.73,24,0
2016-01-26T08:51:00Z,79,40,30.110000000000003,15,0
2016-01-26T09:51:00Z,82,39,30.08,10,0
2016-01-26T12:51:00Z,71,42,29.97,6,0
2016-01-26T19:51:00Z,65,43,29.959999999999997,9,0
2016-01-27T00:51:00Z,71,43,29.93,3,0
2016-01-28T00:51:00Z,61,33,30.130000000000003,0,0
2016-01-28T20:51:00Z,67,36,29.73,6,0
2016-01-30T12:51:00Z,57,35,30.05,14,0
2016-01-31T09:51:00Z,65,41,29.979999999999997,10,0
2016-02-01T15:51:00Z,47,57,29.84,15,0
2016-02-01T19:51:00Z,50,50,29.95,9,0
2016-02-02T03:51:00Z,59,37,30.16,6,0
2016-02-03T15:51:00Z,93,54,29.959999999999997,21,0.05
2016-02-04T06:51:00Z,93,49,29.89,0,0
2016-02-04T22:51:00Z,65,44,30.06,13,0.02
2016-02-05T11:51:00Z,92,32,30.07,22,0.01
2016-02-06T14:51:00Z,48,38,30.310000000000002,10,0
2016-02-06T22:51:00Z,64,35,30.29,10,0
2016-02-07T12:51:00Z,41,44,30.12,5,0
2016-02-08T06:51:00Z,68,38,29.75,17,0
2016-02-08T12:51:00Z,82,31,29.74,18,0.01
2016-02-08T17:51:00Z,76,31,29.759999999999998,8,0
2016-02-09T07:51:00Z,78,28,29.68,11,0
2016-02-10T08:51:00Z,82,35,29.62,15,0
2016-02-10T13:51:00Z,53,39,29.6,16,0
2016-02-11T02:51:00Z,69,28,29.77,16,0
2016-02-12T21:51:00Z,50,24,29.95,15,0
2016-02-14T21:51:00Z,36,14,30.55,5,0
2016-02-14T23:51:00Z,30,16,30.56,5,0
2016-02-16T18:51:00Z,71,48,29.55,21,0
2016-02-17T08:51:00Z,60,40,29.959999999999997,11,0
2016-02-21T01:51:00Z,64,49,29.830000000000002,9,0
2016-02-23T03:51:00Z,57,36,30.27,8,0
2016-02-23T22:51:00Z,89,38,30.17,17,0.01
2016-02-24T07:51:00Z,93,43,29.99,13,0.01
2016-02-25T10:51:00Z,77,50,29.259999999999998,22,0
2016-02-26T10:51:00Z,31,38,29.85,22,0
2016-03-01T10:51:00Z,25,46,30.150000000000002,13,0
2016-03-01T13:51:00Z,39,48,30.1,15,0
2016-03-03T20:51:00Z,52,34,30.24,10,0
2016-03-03T23:51:00Z,57,35,30.19,3,0
2016-03-05T22:51:00Z,64,34,30.2,7,0
2016-03-07T03:51:00Z,82,35,30.27,10,0
2016-03-08T03:51:00Z,76,44,30.08,5,0
2016-03-08T06:51:00Z,68,48,30.12,0,0
2016-03-11T01:51:00Z,65,68,29.86,10,0
2016-03-12T01:51:00Z,50,46,30.34,7,0
2016-03-12T18:51:00Z,83,49,30.05,0,0
2016-03-13T01:51:00Z,71,50,29.979999999999997,7,0
2016-03-13T20:51:00Z,53,52,30.1,10,0
2016-03-14T17:51:00Z,89,44,29.95,18,0.01
2016-03-16T18:29:00Z,87,48,29.830000000000002,7,0.01
2016-03-16T23:51:00Z,83,48,29.86,11,0
2016-03-17T04:51:00Z,89,44,29.87,5,0
2016-03-20T22:41:00Z,87,34,29.939999999999998,7,0.01
2016-03-21T01:51:00Z,89,34,29.86,9,0.03
2016-03-21T18:51:00Z,25,45,29.89,20,0
2016-03-22T13:51:00Z,35,50,30.09,20,0
2016-03-22T20:51:00Z,77,47,30.04,21,0
2016-03-23T20:51:00Z,77,50,30.01,6,0
2016-03-25T14:51:00Z,83,59,29.71,6,0
2016-03-26T13:51:00Z,52,51,30.3,15,0
2016-03-27T12:51:00Z,59,49,30.34,14,0
2016-03-27T14:51:00Z,63,47,30.3,13,0
2016-03-29T21:51:00Z,25,43,30.18,18,0
2016-03-30T13:51:00Z,42,48,30.310000000000002,17,0
2016-03-30T22:51:00Z,66,46,30.16,17,0
2016-03-31T08:51:00Z,69,57,30.02,18,0
2016-03-31T12:51:00Z,54,64,29.939999999999998,23,0
2016-04-04T16:51:00Z,89,42,29.82,13,0.08
2016-04-05T07:51:00Z,39,29,30.25,21,0
2016-04-05T15:51:00Z,23,42,30.27,14,0
2016-04-06T23:51:00Z,83,48,29.959999999999997,8,0
